date,PRC,RET,RETX
20000525,50.75,0,0
20000526,49.5625,-0.023399,-0.023399
20000530,51.5,0.039092,0.039092
20000531,52.6875,0.023058,0.023058
20000601,52.375,-0.005931,-0.005931
20000602,52.6875,0.005967,0.005967
20000605,51.5,-0.022539,-0.022539
20000606,51.1875,-0.006068,-0.006068
20000607,51.375,0.003663,0.003663
20000608,50.875,-0.009732,-0.009732
20000609,49.25,-0.031941,-0.031941
20000612,49.875,0.01269,0.01269
20000613,51.1875,0.026316,0.026316
20000614,50.875,-0.006105,-0.006105
20000615,51.875,0.019656,0.019656
20000616,51.125,-0.014458,-0.014458
20000619,51.3125,0.003667,0.003667
20000620,50.9375,-0.007308,-0.007308
20000621,49.4375,-0.029448,-0.029448
20000622,48.5,-0.018963,-0.018963
20000623,49.3125,0.016753,0.016753
20000626,49.9375,0.012674,0.012674
20000627,49.5,-0.008761,-0.008761
20000628,50.5,0.020202,0.020202
20000629,49.75,-0.014851,-0.014851
20000630,53,0.065327,0.065327
20000703,51.8125,-0.022406,-0.022406
20000705,49.8125,-0.035963,-0.038601
20000706,50.1875,0.007528,0.007528
20000707,51.3125,0.022416,0.022416
20000710,52.4375,0.021924,0.021924
20000711,53.1875,0.014303,0.014303
20000712,53.25,0.001175,0.001175
20000713,52.375,-0.016432,-0.016432
20000714,52.1875,-0.00358,-0.00358
20000717,53.6875,0.028743,0.028743
20000718,52.5,-0.022119,-0.022119
20000719,53.125,0.011905,0.011905
20000720,54.25,0.021176,0.021176
20000721,54.1875,-0.001152,-0.001152
20000724,53.75,-0.008074,-0.008074
20000725,53.875,0.002326,0.002326
20000726,52.1875,-0.031323,-0.031323
20000727,52.25,0.001198,0.001198
20000728,50.875,-0.026316,-0.026316
20000731,51.4375,0.011057,0.011057
20000801,52.75,0.025516,0.025516
20000802,52.3125,-0.008294,-0.008294
20000803,52,-0.005974,-0.005974
20000804,52.8125,0.015625,0.015625
20000807,53.1875,0.007101,0.007101
20000808,53.75,0.010576,0.010576
20000809,55.9375,0.040698,0.040698
20000810,57,0.018994,0.018994
20000811,56.5625,-0.007675,-0.007675
20000814,57.0625,0.00884,0.00884
20000815,57.25,0.003286,0.003286
20000816,56.75,-0.008734,-0.008734
20000817,56.6875,-0.001101,-0.001101
20000818,56.375,-0.005513,-0.005513
20000821,56.875,0.008869,0.008869
20000822,56.1875,-0.012088,-0.012088
20000823,57.875,0.030033,0.030033
20000824,59.0625,0.020518,0.020518
20000825,59.3125,0.004233,0.004233
20000828,60,0.011591,0.011591
20000829,59.75,-0.004167,-0.004167
20000830,57.375,-0.039749,-0.039749
20000831,58.6875,0.022876,0.022876
20000901,58.125,-0.009585,-0.009585
20000905,58.75,0.010753,0.010753
20000906,59,0.004255,0.004255
20000907,58.9375,-0.001059,-0.001059
20000908,59.9375,0.016967,0.016967
20000911,59.6875,-0.004171,-0.004171
20000912,59.375,-0.005236,-0.005236
20000913,59.3125,-0.001053,-0.001053
20000914,58.8125,-0.00843,-0.00843
20000915,56.8125,-0.034006,-0.034006
20000918,57.75,0.016502,0.016502
20000919,56.9375,-0.014069,-0.014069
20000920,56.625,-0.005488,-0.005488
20000921,57.875,0.022075,0.022075
20000922,57.3125,-0.009719,-0.009719
20000925,58.0625,0.013086,0.013086
20000926,58.3125,0.004306,0.004306
20000927,59.4375,0.019293,0.019293
20000928,59,-0.007361,-0.007361
20000929,57.6875,-0.019929,-0.022246
20001002,58.5,0.014085,0.014085
20001003,59.0625,0.009615,0.009615
20001004,58.875,-0.003175,-0.003175
20001005,59.75,0.014862,0.014862
20001006,59.4375,-0.00523,-0.00523
20001009,58.5,-0.015773,-0.015773
20001010,58.0625,-0.007479,-0.007479
20001011,56.625,-0.024758,-0.024758
20001012,54.5,-0.037528,-0.037528
20001013,57,0.045872,0.045872
20001016,57.75,0.013158,0.013158
20001017,55.625,-0.036797,-0.036797
20001018,55.5,-0.002247,-0.002247
20001019,55.625,0.002252,0.002252
20001020,52.25,-0.060674,-0.060674
20001023,49.75,-0.047847,-0.047847
20001024,53.3125,0.071608,0.071608
20001025,52.9375,-0.007034,-0.007034
20001026,52.125,-0.015348,-0.015348
20001027,52.25,0.002398,0.002398
20001030,54,0.033493,0.033493
20001031,54.8125,0.015046,0.015046
20001101,54.4375,-0.006842,-0.006842
20001102,53.6875,-0.013777,-0.013777
20001103,53.3125,-0.006985,-0.006985
20001106,54.5,0.022274,0.022274
20001107,54.9375,0.008028,0.008028
20001108,54.5625,-0.006826,-0.006826
20001109,54.5625,0,0
20001110,53.875,-0.0126,-0.0126
20001113,51.4375,-0.045244,-0.045244
20001114,52.75,0.025516,0.025516
20001115,52.5,-0.004739,-0.004739
20001116,52.625,0.002381,0.002381
20001117,51.875,-0.014252,-0.014252
20001120,50.0625,-0.03494,-0.03494
20001121,50.75,0.013733,0.013733
20001122,48.5625,-0.043103,-0.043103
20001124,49.375,0.016731,0.016731
20001127,49.125,-0.005063,-0.005063
20001128,49.8125,0.013995,0.013995
20001129,49.6875,-0.002509,-0.002509
20001130,49.5625,-0.002516,-0.002516
20001201,51,0.029004,0.029004
20001204,51.625,0.012255,0.012255
20001205,54.125,0.048426,0.048426
20001206,53.9375,-0.003464,-0.003464
20001207,53.5,-0.008111,-0.008111
20001208,55.1875,0.031542,0.031542
20001211,55.3125,0.002265,0.002265
20001212,52.8125,-0.045198,-0.045198
20001213,53,0.00355,0.00355
20001214,51.4375,-0.029481,-0.029481
20001215,49.8125,-0.031592,-0.031592
20001218,51,0.023839,0.023839
20001219,50.125,-0.017157,-0.017157
20001220,47.4375,-0.053616,-0.053616
20001221,47.875,0.009223,0.009223
20001222,48.875,0.020888,0.020888
20001226,49.3125,0.008951,0.008951
20001227,48.1875,-0.019569,-0.022814
20001228,48.4375,0.005188,0.005188
20001229,47.9375,-0.010323,-0.010323
20010102,43.75,-0.087353,-0.087353
20010103,47.8125,0.092857,0.092857
20010104,48.0625,0.005229,0.005229
20010105,47.3125,-0.015605,-0.015605
20010108,45.5625,-0.036988,-0.036988
20010109,44.625,-0.020576,-0.020576
20010110,44.6875,0.001401,0.001401
20010111,46.5625,0.041958,0.041958
20010112,45.6875,-0.018792,-0.018792
20010116,47.375,0.036936,0.036936
20010117,46.6875,-0.014512,-0.014512
20010118,47.625,0.02008,0.02008
20010119,47,-0.013123,-0.013123
20010122,45.75,-0.026596,-0.026596
20010123,46.6875,0.020492,0.020492
20010124,46.3125,-0.008032,-0.008032
20010125,45.9375,-0.008097,-0.008097
20010126,44.625,-0.028571,-0.028571
20010129,44.38,-0.00549,-0.00549
20010130,46.25,0.042136,0.042136
20010131,45.98,-0.005838,-0.005838
20010201,46.23,0.005437,0.005437
20010202,46.28,0.001082,0.001082
20010205,47.85,0.033924,0.033924
20010206,47.6,-0.005225,-0.005225
20010207,46.95,-0.013655,-0.013655
20010208,47.14,0.004047,0.004047
20010209,45.66,-0.031396,-0.031396
20010212,47.51,0.040517,0.040517
20010213,47.16,-0.007367,-0.007367
20010214,46.26,-0.019084,-0.019084
20010215,47.98,0.037181,0.037181
20010216,47,-0.020425,-0.020425
20010220,47.69,0.014681,0.014681
20010221,47.3,-0.008178,-0.008178
20010222,47.1,-0.004228,-0.004228
20010223,46.18,-0.019533,-0.019533
20010226,47.98,0.038978,0.038978
20010227,48,0.000417,0.000417
20010228,46.5,-0.03125,-0.03125
20010301,45.91,-0.012688,-0.012688
20010302,44.57,-0.029188,-0.029188
20010305,45.08,0.015033,0.011443
20010306,45.42,0.007542,0.007542
20010307,45.98,0.012329,0.012329
20010308,45.87,-0.002392,-0.002392
20010309,43.81,-0.044909,-0.044909
20010312,39.6,-0.096097,-0.096097
20010313,42.33,0.068939,0.068939
20010314,41.03,-0.030711,-0.030711
20010315,41.08,0.001219,0.001219
20010316,40.6,-0.011685,-0.011685
20010319,41.1,0.012315,0.012315
20010320,40.05,-0.025547,-0.025547
20010321,39,-0.026217,-0.026217
20010322,37.7,-0.033333,-0.033333
20010323,39.99,0.060743,0.060743
20010326,40.23,0.006001,0.006001
20010327,41.91,0.04176,0.04176
20010328,41.55,-0.00859,-0.00859
20010329,41.4,-0.00361,-0.00361
20010330,41.86,0.011111,0.011111
20010402,41.8,-0.001433,-0.001433
20010403,39.68,-0.050718,-0.050718
20010404,39.6,-0.002016,-0.002016
20010405,42.1,0.063131,0.063131
20010406,41.17,-0.02209,-0.02209
20010409,42,0.02016,0.02016
20010410,43.83,0.043571,0.043571
20010411,43.27,-0.012777,-0.012777
20010412,44.7,0.033048,0.033048
20010416,44.65,-0.001119,-0.001119
20010417,45.46,0.018141,0.018141
20010418,47.89,0.053454,0.053454
20010419,48.51,0.012946,0.012946
20010420,48.1,-0.008452,-0.008452
20010423,47.2,-0.018711,-0.018711
20010424,45.99,-0.025636,-0.025636
20010425,47.81,0.039574,0.039574
20010426,49.3,0.031165,0.031165
20010427,49.95,0.013185,0.013185
20010430,48.53,-0.028428,-0.028428
20010501,48.91,0.00783,0.00783
20010502,49.1,0.003885,0.003885
20010503,48.5,-0.01222,-0.01222
20010504,49.93,0.029485,0.029485
20010507,49.96,0.000601,0.000601
20010508,49.48,-0.009608,-0.009608
20010509,49.43,-0.00101,-0.00101
20010510,49.83,0.008092,0.008092
20010511,49.01,-0.016456,-0.016456
20010514,49.73,0.014691,0.014691
20010515,50.15,0.008446,0.008446
20010516,52.21,0.041077,0.041077
20010517,52.11,-0.001915,-0.001915
20010518,52.99,0.016887,0.016887
20010521,53.4,0.007737,0.007737
20010522,52.68,-0.013483,-0.013483
20010523,51.35,-0.025247,-0.025247
20010524,51.4,0.000974,0.000974
20010525,49.95,-0.02821,-0.02821
20010529,49.67,-0.005606,-0.005606
20010530,49.02,-0.013086,-0.013086
20010531,49,-0.000408,-0.000408
20010601,49,0,0
20010604,49.45,0.009184,0.009184
20010605,49.18,-0.00546,-0.00546
20010606,48.75,-0.008743,-0.008743
20010607,48.91,0.003282,0.003282
20010608,48.14,-0.015743,-0.015743
20010611,47.4,-0.015372,-0.015372
20010612,48.77,0.028903,0.028903
20010613,47.85,-0.018864,-0.018864
20010614,48.86,0.021108,0.021108
20010615,48.81,-0.001023,-0.001023
20010618,49,0.003893,0.003893
20010619,48.87,-0.002653,-0.002653
20010620,50.77,0.038879,0.038879
20010621,51.25,0.009454,0.009454
20010622,51.86,0.011902,0.011902
20010625,50.25,-0.031045,-0.031045
20010626,48.79,-0.029055,-0.029055
20010627,48.26,-0.010863,-0.010863
20010628,48.87,0.01264,0.01264
20010629,48.75,-0.002455,-0.002455
20010702,50.2,0.029744,0.029744
20010703,49.51,-0.013745,-0.013745
20010705,48.47,-0.017774,-0.021006
20010706,46.89,-0.032598,-0.032598
20010709,46.85,-0.000853,-0.000853
20010710,45.76,-0.023266,-0.023266
20010711,44.61,-0.025131,-0.025131
20010712,47,0.053575,0.053575
20010713,47.45,0.009574,0.009574
20010716,46.22,-0.025922,-0.025922
20010717,46.11,-0.00238,-0.00238
20010718,46.15,0.000868,0.000868
20010719,46.48,0.007151,0.007151
20010720,46.63,0.003227,0.003227
20010723,45.3,-0.028522,-0.028522
20010724,44,-0.028698,-0.028698
20010725,43.8,-0.004545,-0.004545
20010726,43.75,-0.001142,-0.001142
20010727,44.65,0.020571,0.020571
20010730,43.6,-0.023516,-0.023516
20010731,43.5,-0.002294,-0.002294
20010801,42.8,-0.016092,-0.016092
20010802,42.2,-0.014019,-0.014019
20010803,42.75,0.013033,0.013033
20010806,41.39,-0.031813,-0.031813
20010807,42.77,0.033341,0.033341
20010808,41.65,-0.026187,-0.026187
20010809,41.9,0.006002,0.006002
20010810,42.57,0.01599,0.01599
20010813,42.23,-0.007987,-0.007987
20010814,41.85,-0.008998,-0.008998
20010815,41.78,-0.001673,-0.001673
20010816,41.6,-0.004308,-0.004308
20010817,40.8,-0.019231,-0.019231
20010820,41.53,0.017892,0.017892
20010821,40.47,-0.025524,-0.025524
20010822,40.85,0.00939,0.00939
20010823,41.04,0.004651,0.004651
20010824,41.99,0.023148,0.023148
20010827,42.17,0.004287,0.004287
20010828,41.23,-0.022291,-0.022291
20010829,40.61,-0.015038,-0.015038
20010830,40.2,-0.010096,-0.010096
20010831,40.98,0.019403,0.019403
20010904,40.83,-0.00366,-0.00366
20010905,41.7,0.021308,0.021308
20010906,40.5,-0.028777,-0.028777
20010907,39.66,-0.020741,-0.020741
20010910,39.35,-0.007816,-0.007816
20010917,35.15,-0.106734,-0.106734
20010918,33.85,-0.036984,-0.036984
20010919,32.5,-0.039882,-0.039882
20010920,30.37,-0.065538,-0.065538
20010921,31.3,0.030622,0.030622
20010924,35.2,0.124601,0.124601
20010925,35.5,0.008523,0.008523
20010926,35.48,0.003944,-0.000563
20010927,35.95,0.013247,0.013247
20010928,37.2,0.034771,0.034771
20011001,37.64,0.011828,0.011828
20011002,38.05,0.010893,0.010893
20011003,38.15,0.002628,0.002628
20011004,37.39,-0.019921,-0.019921
20011005,37.45,0.001605,0.001605
20011008,36.8,-0.017357,-0.017357
20011009,36.82,0.000543,0.000543
20011010,37.91,0.029603,0.029603
20011011,38.95,0.027433,0.027433
20011012,39,0.001284,0.001284
20011015,38.86,-0.00359,-0.00359
20011016,38.47,-0.010036,-0.010036
20011017,37.03,-0.037432,-0.037432
20011018,37.25,0.005941,0.005941
20011019,37.25,0,0
20011022,37.61,0.009664,0.009664
20011023,37.27,-0.00904,-0.00904
20011024,37.08,-0.005098,-0.005098
20011025,37.87,0.021305,0.021305
20011026,38.88,0.02667,0.02667
20011029,37.43,-0.037294,-0.037294
20011030,36.34,-0.029121,-0.029121
20011031,36.41,0.001926,0.001926
20011101,37.91,0.041197,0.041197
20011102,37.96,0.001319,0.001319
20011105,38.77,0.021338,0.021338
20011106,39.8,0.026567,0.026567
20011107,39.35,-0.011307,-0.011307
20011108,40.35,0.025413,0.025413
20011109,40.41,0.001487,0.001487
20011112,39.43,-0.024251,-0.024251
20011113,40.56,0.028658,0.028658
20011114,40.88,0.00789,0.00789
20011115,41.55,0.016389,0.016389
20011116,40.85,-0.016847,-0.016847
20011119,41.25,0.009792,0.009792
20011120,41.1,-0.003636,-0.003636
20011121,40.45,-0.015815,-0.015815
20011123,41.02,0.014091,0.014091
20011126,41.32,0.007313,0.007313
20011127,41.07,-0.00605,-0.00605
20011128,39.35,-0.04188,-0.04188
20011129,39.73,0.009657,0.009657
20011130,38.5,-0.030959,-0.030959
20011203,36.92,-0.041039,-0.041039
20011204,37.35,0.011647,0.011647
20011205,37.55,0.005355,0.005355
20011206,37.75,0.005326,0.005326
20011207,37.15,-0.015894,-0.015894
20011210,36.8,-0.009421,-0.009421
20011211,36.79,-0.000272,-0.000272
20011212,37.05,0.007067,0.007067
20011213,37.05,0,0
20011214,37.65,0.016194,0.016194
20011217,38.3,0.017264,0.017264
20011218,39.72,0.037076,0.037076
20011219,40.78,0.026687,0.026687
20011220,40.84,0.001471,0.001471
20011221,41.35,0.012488,0.012488
20011224,41.13,-0.00532,-0.00532
20011226,40.55,-0.014102,-0.014102
20011227,40.95,0.014303,0.009864
20011228,40.73,-0.005372,-0.005372
20011231,40.08,-0.015959,-0.015959
20020102,40.95,0.021707,0.021707
20020103,40.61,-0.008303,-0.008303
20020104,40.95,0.008372,0.008372
20020107,39.36,-0.038828,-0.038828
20020108,38.95,-0.010417,-0.010417
20020109,38.55,-0.01027,-0.01027
20020110,38.61,0.001556,0.001556
20020111,38.23,-0.009842,-0.009842
20020114,37.9,-0.008632,-0.008632
20020115,38.71,0.021372,0.021372
20020116,37.72,-0.025575,-0.025575
20020117,38.75,0.027306,0.027306
20020118,38.68,-0.001806,-0.001806
20020122,38.3,-0.009824,-0.009824
20020123,37.65,-0.016971,-0.016971
20020124,37.55,-0.002656,-0.002656
20020125,38.26,0.018908,0.018908
20020128,38.15,-0.002875,-0.002875
20020129,36.46,-0.044299,-0.044299
20020130,36.88,0.01152,0.01152
20020131,37.15,0.007321,0.007321
20020201,36.85,-0.008075,-0.008075
20020204,35,-0.050203,-0.050203
20020205,36.21,0.034571,0.034571
20020206,36.96,0.020713,0.020713
20020207,37.2,0.006494,0.006494
20020208,37.25,0.001344,0.001344
20020211,37.8,0.014765,0.014765
20020212,37.5,-0.007936,-0.007936
20020213,38.1,0.016,0.016
20020214,38,-0.002625,-0.002625
20020215,37.11,-0.023421,-0.023421
20020219,36.4,-0.019132,-0.019132
20020220,37.57,0.032143,0.032143
20020221,37.52,-0.001331,-0.001331
20020222,38.09,0.015192,0.015192
20020225,39.2,0.029142,0.029142
20020226,38.75,-0.01148,-0.01148
20020227,38.75,0.004645,0
20020228,38.5,-0.006452,-0.006452
20020301,39.45,0.024675,0.024675
20020304,40.2,0.019011,0.019011
20020305,40.5,0.007463,0.007463
20020306,41.55,0.025926,0.025926
20020307,40.95,-0.01444,-0.01444
20020308,40.6,-0.008547,-0.008547
20020311,41.15,0.013547,0.013547
20020312,41.1,-0.001215,-0.001215
20020313,40,-0.026764,-0.026764
20020314,40.41,0.01025,0.01025
20020315,40.19,-0.005444,-0.005444
20020318,39.9,-0.007216,-0.007216
20020319,39.9,0,0
20020320,38.8,-0.027569,-0.027569
20020321,37.45,-0.034794,-0.034794
20020322,37.87,0.011215,0.011215
20020325,37.04,-0.021917,-0.021917
20020326,37.31,0.007289,0.007289
20020327,37.45,0.003752,0.003752
20020328,37.45,0,0
20020401,37.3,-0.004005,-0.004005
20020402,37.1,-0.005362,-0.005362
20020403,36.75,-0.009434,-0.009434
20020404,37.3,0.014966,0.014966
20020405,37.1,-0.005362,-0.005362
20020408,36.86,-0.006469,-0.006469
20020409,36.45,-0.011123,-0.011123
20020410,37.2,0.020576,0.020576
20020411,33.75,-0.092742,-0.092742
20020412,33.55,-0.005926,-0.005926
20020415,31.85,-0.050671,-0.050671
20020416,33.1,0.039246,0.039246
20020417,33.65,0.016616,0.016616
20020418,33.8,0.004458,0.004458
20020419,33.7,-0.002959,-0.002959
20020422,32.86,-0.024926,-0.024926
20020423,32.8,-0.001826,-0.001826
20020424,32.5,-0.009146,-0.009146
20020425,32.05,-0.013846,-0.013846
20020426,31.5,-0.017161,-0.017161
20020429,30.85,-0.020635,-0.020635
20020430,31.55,0.02269,0.02269
20020501,31.7,0.004754,0.004754
20020502,31.6,-0.003155,-0.003155
20020503,31.7,0.003165,0.003165
20020506,30.97,-0.023028,-0.023028
20020507,30.65,-0.010333,-0.010333
20020508,32.85,0.071778,0.071778
20020509,31.49,-0.0414,-0.0414
20020510,30.65,-0.026675,-0.026675
20020513,30.85,0.006525,0.006525
20020514,31.58,0.023663,0.023663
20020515,30.93,-0.020583,-0.020583
20020516,32,0.034594,0.034594
20020517,33.45,0.045313,0.045313
20020520,32.6,-0.025411,-0.025411
20020521,32.15,-0.013804,-0.013804
20020522,31.92,-0.007154,-0.007154
20020523,32.95,0.032268,0.032268
20020524,32.6,-0.010622,-0.010622
20020528,32.05,-0.016871,-0.016871
20020529,31.4,-0.020281,-0.020281
20020530,31.2,-0.006369,-0.006369
20020531,31.14,-0.001923,-0.001923
20020603,30.11,-0.033076,-0.033076
20020604,30.05,-0.001993,-0.001993
20020605,30.15,0.003328,0.003328
20020606,29.3,-0.028192,-0.028192
20020607,30.2,0.030717,0.030717
20020610,29.95,-0.008278,-0.008278
20020611,29.4,-0.018364,-0.018364
20020612,30.35,0.032313,0.032313
20020613,29.85,-0.016474,-0.016474
20020614,29.7,-0.005025,-0.005025
20020617,30.51,0.027273,0.027273
20020618,31.15,0.020977,0.020977
20020619,30.35,-0.025682,-0.025682
20020620,29.7,-0.021417,-0.021417
20020621,28.95,-0.025253,-0.025253
20020624,29.6,0.022452,0.022452
20020625,28.9,-0.023649,-0.023649
20020626,29.5,0.02699,0.020761
20020627,29.9,0.013559,0.013559
20020628,29.05,-0.028428,-0.028428
20020701,28.45,-0.020654,-0.020654
20020702,28.1,-0.012302,-0.012302
20020703,27.9,-0.007117,-0.007117
20020705,29.69,0.064158,0.064158
20020708,29.43,-0.008757,-0.008757
20020709,28.3,-0.038396,-0.038396
20020710,27.05,-0.04417,-0.04417
20020711,27.35,0.011091,0.011091
20020712,28.6,0.045704,0.045704
20020715,28.25,-0.012238,-0.012238
20020716,27.55,-0.024779,-0.024779
20020717,28.25,0.025408,0.025408
20020718,27.7,-0.019469,-0.019469
20020719,26.52,-0.042599,-0.042599
20020722,25.66,-0.032428,-0.032428
20020723,24.8,-0.033515,-0.033515
20020724,26.53,0.069758,0.069758
20020725,26.65,0.004523,0.004523
20020726,27.8,0.043152,0.043152
20020729,30.45,0.095324,0.095324
20020730,31.6,0.037767,0.037767
20020731,32.2,0.018987,0.018987
20020801,31.4,-0.024845,-0.024845
20020802,29.5,-0.06051,-0.06051
20020805,28.3,-0.040678,-0.040678
20020806,29.65,0.047703,0.047703
20020807,30.75,0.0371,0.0371
20020808,31.95,0.039024,0.039024
20020809,32.4,0.014085,0.014085
20020812,32.25,-0.00463,-0.00463
20020813,30.95,-0.04031,-0.04031
20020814,31.9,0.030695,0.030695
20020815,32.29,0.012226,0.012226
20020816,31.55,-0.022917,-0.022917
20020819,32.89,0.042472,0.042472
20020820,32.25,-0.019459,-0.019459
20020821,32.3,0.00155,0.00155
20020822,32.7,0.012384,0.012384
20020823,32.25,-0.013761,-0.013761
20020826,32.07,-0.005581,-0.005581
20020827,31.95,-0.003742,-0.003742
20020828,31.3,-0.020344,-0.020344
20020829,30.35,-0.030351,-0.030351
20020830,30.15,-0.00659,-0.00659
20020903,28.46,-0.056053,-0.056053
20020904,28.7,0.008433,0.008433
20020905,28,-0.02439,-0.02439
20020906,28.3,0.010714,0.010714
20020909,28.78,0.016961,0.016961
20020910,29.08,0.010424,0.010424
20020911,29,-0.002751,-0.002751
20020912,28,-0.034483,-0.034483
20020913,27.05,-0.033929,-0.033929
20020916,27.9,0.031423,0.031423
20020917,27.7,-0.007168,-0.007168
20020918,27.35,-0.012635,-0.012635
20020919,26.55,-0.02925,-0.02925
20020920,26.75,0.007533,0.007533
20020923,26.4,-0.013084,-0.013084
20020924,25.9,-0.018939,-0.018939
20020925,27,0.049421,0.042471
20020926,26.39,-0.022593,-0.022593
20020927,24.47,-0.072755,-0.072755
20020930,24.65,0.007356,0.007356
20021001,26.2,0.06288,0.06288
20021002,24.8,-0.053435,-0.053435
20021003,24.62,-0.007258,-0.007258
20021004,24.01,-0.024777,-0.024777
20021007,22.95,-0.044148,-0.044148
20021008,23.35,0.017429,0.017429
20021009,22,-0.057816,-0.057816
20021010,22.6,0.027273,0.027273
20021011,24.21,0.071239,0.071239
20021014,24.35,0.005783,0.005783
20021015,26.2,0.075975,0.075975
20021016,25.6,-0.022901,-0.022901
20021017,26.89,0.050391,0.050391
20021018,26.65,-0.008925,-0.008925
20021021,27.15,0.018762,0.018762
20021022,27.07,-0.002947,-0.002947
20021023,26.9,-0.00628,-0.00628
20021024,26,-0.033457,-0.033457
20021025,26.24,0.009231,0.009231
20021028,26.25,0.000381,0.000381
20021029,25.85,-0.015238,-0.015238
20021030,25.15,-0.027079,-0.027079
20021031,25.25,0.003976,0.003976
20021101,26,0.029703,0.029703
20021104,26.5,0.019231,0.019231
20021105,26.5,0,0
20021106,26.6,0.003774,0.003774
20021107,26.11,-0.018421,-0.018421
20021108,25.1,-0.038683,-0.038683
20021111,24.21,-0.035458,-0.035458
20021112,23.85,-0.01487,-0.01487
20021113,24.09,0.010063,0.010063
20021114,24.5,0.01702,0.01702
20021115,23.86,-0.026122,-0.026122
20021118,23.6,-0.010897,-0.010897
20021119,23.9,0.012712,0.012712
20021120,24.8,0.037657,0.037657
20021121,26.85,0.082661,0.082661
20021122,26.45,-0.014898,-0.014898
20021125,26.8,0.013232,0.013232
20021126,26.35,-0.016791,-0.016791
20021127,27.15,0.030361,0.030361
20021129,27.12,-0.001105,-0.001105
20021202,27.2,0.00295,0.00295
20021203,26.75,-0.016544,-0.016544
20021204,26.52,-0.008598,-0.008598
20021205,25.8,-0.027149,-0.027149
20021206,26.05,0.00969,0.00969
20021209,25.5,-0.021113,-0.021113
20021210,25.93,0.016863,0.016863
20021211,26.14,0.008099,0.008099
20021212,25.9,-0.009181,-0.009181
20021213,25.5,-0.015444,-0.015444
20021216,26.43,0.036471,0.036471
20021217,26,-0.016269,-0.016269
20021218,25.66,-0.013077,-0.013077
20021219,25.4,-0.010133,-0.010133
20021220,25.95,0.021654,0.021654
20021223,25.73,-0.008478,-0.008478
20021224,25.33,-0.015546,-0.015546
20021226,25.3,-0.001184,-0.001184
20021227,24.7,-0.016205,-0.023715
20021230,24.5,-0.008097,-0.008097
20021231,24.35,-0.006122,-0.006122
20030102,25.48,0.046407,0.046407
20030103,25.4,-0.00314,-0.00314
20030106,26.05,0.025591,0.025591
20030107,25.9,-0.005758,-0.005758
20030108,25.5,-0.015444,-0.015444
20030109,25.9,0.015686,0.015686
20030110,25.65,-0.009653,-0.009653
20030113,25.64,-0.00039,-0.00039
20030114,25.71,0.00273,0.00273
20030115,25.19,-0.020226,-0.020226
20030116,25.03,-0.006352,-0.006352
20030117,24.88,-0.005993,-0.005993
20030121,24.06,-0.032958,-0.032958
20030122,23.55,-0.021197,-0.021197
20030123,23.95,0.016985,0.016985
20030124,23.06,-0.037161,-0.037161
20030127,23.05,-0.000434,-0.000434
20030128,23.15,0.004338,0.004338
20030129,23.03,-0.005184,-0.005184
20030130,22.55,-0.020842,-0.020842
20030131,23.14,0.026164,0.026164
20030203,23.65,0.02204,0.02204
20030204,23.05,-0.02537,-0.02537
20030205,23,-0.002169,-0.002169
20030206,22.89,-0.004783,-0.004783
20030207,22.7,-0.008301,-0.008301
20030210,22.63,-0.003084,-0.003084
20030211,22.5,-0.005745,-0.005745
20030212,22.25,-0.011111,-0.011111
20030213,22.17,-0.003596,-0.003596
20030214,22.48,0.013983,0.013983
20030218,22.91,0.019128,0.019128
20030219,23.35,0.019206,0.019206
20030220,23.35,0,0
20030221,23.8,0.019272,0.019272
20030224,23.42,-0.015966,-0.015966
20030225,23.98,0.023911,0.023911
20030226,23.37,-0.017515,-0.025438
20030227,23.9,0.022679,0.022679
20030228,24.05,0.006276,0.006276
20030303,23.9,-0.006237,-0.006237
20030304,23.4,-0.020921,-0.020921
20030305,23.8,0.017094,0.017094
20030306,23.95,0.006303,0.006303
20030307,24.3,0.014614,0.014614
20030310,23.6,-0.028807,-0.028807
20030311,23.35,-0.010593,-0.010593
20030312,23.8,0.019272,0.019272
20030313,25.21,0.059244,0.059244
20030314,25.65,0.017453,0.017453
20030317,26.27,0.024172,0.024172
20030318,26.4,0.004949,0.004949
20030319,26.98,0.02197,0.02197
20030320,26.85,-0.004818,-0.004818
20030321,28,0.042831,0.042831
20030324,26.73,-0.045357,-0.045357
20030325,26.98,0.009353,0.009353
20030326,26.6,-0.014084,-0.014084
20030327,26.44,-0.006015,-0.006015
20030328,26.03,-0.015507,-0.015507
20030331,25.5,-0.020361,-0.020361
20030401,26.13,0.024706,0.024706
20030402,27.05,0.035209,0.035209
20030403,27.55,0.018484,0.018484
20030404,27.63,0.002904,0.002904
20030407,27.76,0.004705,0.004705
20030408,28.06,0.010807,0.010807
20030409,27.3,-0.027085,-0.027085
20030410,27.38,0.00293,0.00293
20030411,27.36,-0.00073,-0.00073
20030414,27.76,0.01462,0.01462
20030415,28.3,0.019452,0.019452
20030416,27.83,-0.016608,-0.016608
20030417,28.49,0.023715,0.023715
20030421,28.16,-0.011583,-0.011583
20030422,28.99,0.029474,0.029474
20030423,29.39,0.013798,0.013798
20030424,29.1,-0.009867,-0.009867
20030425,29.11,0.000344,0.000344
20030428,29.52,0.014085,0.014085
20030429,29.4,-0.004065,-0.004065
20030430,29.45,0.001701,0.001701
20030501,29.1,-0.011885,-0.011885
20030502,29.08,-0.000687,-0.000687
